text,value,selected,description,imageSrc
Black Diesel,2469,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Mama Mia,2470,,,"""../../../assets/img/strain-types/Indica_500.png"""
Tranquil Elephantizer Remix,2471,,,"""../../../assets/img/strain-types/Indica_500.png"""
OGKZ,2472,,,"""../../../assets/img/strain-types/Indica_500.png"""
Super A5,2473,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Blue Glue,2474,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Cream Soda,2475,,,"""../../../assets/img/strain-types/Indica_500.png"""
Moolah,2476,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Tropicana Jet Fuel,2477,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Papaya Cake,2478,,,"""../../../assets/img/strain-types/Indica_500.png"""
Orange Sunshine,2479,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Lemon Grenade,2480,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Strawberry Nightmare,2481,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Kush Sorbet,2482,,,"""../../../assets/img/strain-types/Indica_500.png"""
Jetlato,2483,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Cookie Puss,2484,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Swiss Tsunami,2485,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Gelato 31,2486,,,"""../../../assets/img/strain-types/Indica_500.png"""
Banana Diesel,2487,,,"""https://assets.wikileaf.com/assets/strains/strain/bandie-icon.png"""
Fruity Chronic Juice,2488,,,"""https://assets.wikileaf.com/assets/strains/strain/Fruit-Chronic-Juice-Icon.png"""
Forum Cut Cookies,2489,,,"""../../../assets/img/strain-types/Sativa_500.png"""
White Ice,2490,,,"""../../../assets/img/strain-types/Indica_500.png"""
Chewbacca,2491,,,"""../../../assets/img/strain-types/Indica_500.png"""
Fruitylicious,2492,,,"""../../../assets/img/strain-types/Indica_500.png"""
Whip It,2493,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
North American Sativa,2494,,,"""https://assets.wikileaf.com/assets/strains/strain/north-american-sativa-icon.png"""
Watermelon Runtz,2495,,,"""../../../assets/img/strain-types/Indica_500.png"""
Shape Shifter,2496,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Glueball,2497,,,"""../../../assets/img/strain-types/Indica_500.png"""
Blue Maui,2498,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Citrus Kush,2499,,,"""https://assets.wikileaf.com/assets/strains/strain/Citrus_Kush.png"""
Flo Walker,2500,,,"""https://assets.wikileaf.com/assets/strains/strain/FloWalker-icon.png"""
Hashbar OG,2501,,,"""../../../assets/img/strain-types/Indica_500.png"""
Boax,2502,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
M-39,2503,,,"""https://assets.wikileaf.com/assets/strains/strain/M-39.jpg"""
Malibu OG,2504,,,"""../../../assets/img/strain-types/Indica_500.png"""
Wildberry,2505,,,"""../../../assets/img/strain-types/Indica_500.png"""
Hi-Octane,2506,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Purple Mango,2507,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Witches Weed,2508,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Royal Cookies,2509,,,"""../../../assets/img/strain-types/Indica_500.png"""
Central American,2510,,,"""https://assets.wikileaf.com/assets/strains/strain/central-american-Icon.png"""
Pootie Tang,2511,,,"""../../../assets/img/strain-types/Indica_500.png"""
Mojo,2512,,,"""../../../assets/img/strain-types/Indica_500.png"""
Super Sour OG,2513,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Purple Swish,2514,,,"""../../../assets/img/strain-types/Indica_500.png"""
Big City Lights,2515,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Cherry Cookies,2516,,,"""https://assets.wikileaf.com/assets/strains/strain/Cherry_Cookies.jpg"""
Purple Guava,2517,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Blue Sugar Cookies,2518,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Bob Saget,2519,,,"""../../../assets/img/strain-types/Sativa_500.png"""
The REM,2520,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Asteroid OG,2521,,,"""../../../assets/img/strain-types/Indica_500.png"""
Bubonic Chronic,2522,,,"""../../../assets/img/strain-types/Indica_500.png"""
Yolo Berry,2523,,,"""../../../assets/img/strain-types/Indica_500.png"""
Frozen Grapes,2524,,,"""../../../assets/img/strain-types/Indica_500.png"""
Night Terror OG,2525,,,"""https://assets.wikileaf.com/assets/strains/strain/Night_Terror_OG.jpg"""
Dosalito,2526,,,"""../../../assets/img/strain-types/Indica_500.png"""
King Cookies,2527,,,"""../../../assets/img/strain-types/Indica_500.png"""
Dank Sinatra,2528,,,"""../../../assets/img/strain-types/Indica_500.png"""
Nf1,2529,,,"""../../../assets/img/strain-types/Indica_500.png"""
Joker's Grin,2530,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Lucinda Williams,2531,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Facewreck,2532,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Item 9,2533,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Bloody Skunk,2534,,,"""../../../assets/img/strain-types/Indica_500.png"""
Cherry Garcia,2535,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Don Mega,2536,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Ethos Apex,2537,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Tiramisu,2538,,,"""../../../assets/img/strain-types/Indica_500.png"""
Dopium,2539,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Double Tangie Banana,2540,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Durban Berry,2541,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Orange Daquiri,2542,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Durban Diesel,2543,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Durban Cookies,2544,,,"""../../../assets/img/strain-types/Sativa_500.png"""
El Chapo OG,2545,,,"""../../../assets/img/strain-types/Indica_500.png"""
Point Break,2546,,,"""../../../assets/img/strain-types/Indica_500.png"""
Brightberry Cookies,2547,,,"""../../../assets/img/strain-types/Indica_500.png"""
Grimace,2548,,,"""../../../assets/img/strain-types/Indica_500.png"""
Guard Dawg,2549,,,"""../../../assets/img/strain-types/Indica_500.png"""
Gutbuster,2550,,,"""../../../assets/img/strain-types/Indica_500.png"""
Gumbo,2551,,,"""../../../assets/img/strain-types/Indica_500.png"""
Guptilla,2552,,,"""../../../assets/img/strain-types/Indica_500.png"""
Blue Monkey,2553,,,"""../../../assets/img/strain-types/Indica_500.png"""
Haleigh's Hope,2554,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Haoma,2555,,,"""../../../assets/img/strain-types/Indica_500.png"""
Harle-Tsu,2556,,,"""../../../assets/img/strain-types/Indica_500.png"""
Hashplant Haze,2557,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Hustler Kush,2558,,,"""../../../assets/img/strain-types/Indica_500.png"""
Double Grape,2559,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Iced Widow,2560,,,"""../../../assets/img/strain-types/Indica_500.png"""
Illuminati OG,2561,,,"""../../../assets/img/strain-types/Indica_500.png"""
Jack Wreck,2562,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Jackalope,2563,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Jacked Up,2564,,,"""../../../assets/img/strain-types/Indica_500.png"""
Sugar Cone,2565,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Jasmine,2566,,,"""../../../assets/img/strain-types/Indica_500.png"""
JR,2567,,,"""../../../assets/img/strain-types/Indica_500.png"""
Jupiter OG,2568,,,"""../../../assets/img/strain-types/Indica_500.png"""
Sour Cherry Sherbert,2569,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Tangie Ghost Train,2570,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Trueberry,2571,,,"""../../../assets/img/strain-types/Indica_500.png"""
Velvet Purps,2572,,,"""../../../assets/img/strain-types/Indica_500.png"""
Wabanaki,2573,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Wookies,2574,,,"""../../../assets/img/strain-types/Indica_500.png"""
Crockett's Sour Tangie,2575,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Crumbled Lime,2576,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Cypress OG,2577,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Desert Diesel,2578,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Designer OG,2579,,,"""../../../assets/img/strain-types/Indica_500.png"""
Devil,2580,,,"""../../../assets/img/strain-types/Indica_500.png"""
Diesel Dough,2581,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Dirt Nap,2582,,,"""../../../assets/img/strain-types/Indica_500.png"""
Doc Holliday,2583,,,"""../../../assets/img/strain-types/Indica_500.png"""
Maui Apple Diesel,2584,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Don's Ghost,2585,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Dr.Greenthumb's Em-Dog,2586,,,"""../../../assets/img/strain-types/Indica_500.png"""
Dragon Fruit,2587,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Kosher Dawg,2588,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Durian,2589,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Elektra,2590,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Exodus Kush,2591,,,"""../../../assets/img/strain-types/Indica_500.png"""
Turtle Pie,2592,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Fall '97,2593,,,"""../../../assets/img/strain-types/Indica_500.png"""
Bubba Thunder Kush,2594,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Frosted Cherry Cookies,2595,,,"""../../../assets/img/strain-types/Indica_500.png"""
Frozen Tangerines,2596,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Kosher Tangie Kush,2597,,,"""../../../assets/img/strain-types/Indica_500.png"""
Apex,2598,,,"""../../../assets/img/strain-types/Indica_500.png"""
GlueChee,2599,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Gorilla Blue,2600,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Gorilla Breath,2601,,,"""../../../assets/img/strain-types/Indica_500.png"""
Gorilla Grapes,2602,,,"""../../../assets/img/strain-types/Indica_500.png"""
Granola Funk,2603,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Grape God Bud,2604,,,"""../../../assets/img/strain-types/Indica_500.png"""
MAC,2605,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Eleven Roses,2606,,,"""../../../assets/img/strain-types/Indica_500.png"""
Huckleberry Diesel,2607,,,"""../../../assets/img/strain-types/Indica_500.png"""
Jackpot,2608,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Atomic Apple,2609,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Horchata,2610,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Spec Ops,2611,,,"""../../../assets/img/strain-types/Indica_500.png"""
Lifter,2612,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Loopy Fruit,2613,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Love Boat,2614,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Love Triangle,2615,,,"""../../../assets/img/strain-types/Indica_500.png"""
Mag 91,2616,,,"""../../../assets/img/strain-types/Indica_500.png"""
Magnificent Mile,2617,,,"""../../../assets/img/strain-types/Indica_500.png"""
Magnum Opus,2618,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Beast Mode 2.0,2619,,,"""https://assets.wikileaf.com/assets/strains/strain/beast-mode-20-icon.png"""
Lemongrass,2620,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Himalayan Gold,2621,,,"""https://assets.wikileaf.com/assets/strains/strain/Himalayan_Gold.jpg"""
Mandarin Dreams,2622,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Mandarin Jack,2623,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Lemon Brulee,2624,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Moon Drops,2625,,,"""../../../assets/img/strain-types/Indica_500.png"""
Kerala,2626,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Kreamy Karamel,2627,,,"""../../../assets/img/strain-types/Indica_500.png"""
Kush-N-Cheese,2628,,,"""../../../assets/img/strain-types/Sativa_500.png"""
LA Cake,2629,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Morning Flight,2630,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Mountain Temple,2631,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Neroli 91,2632,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Newberry,2633,,,"""../../../assets/img/strain-types/Indica_500.png"""
Nightmare OG,2634,,,"""../../../assets/img/strain-types/Indica_500.png"""
NorCal Purps,2635,,,"""../../../assets/img/strain-types/Indica_500.png"""
Ocean Grown Cookies,2636,,,"""../../../assets/img/strain-types/Indica_500.png"""
OG Lime Killer,2637,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Ol'Betsy,2638,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Orange Fanta,2639,,,"""../../../assets/img/strain-types/Indica_500.png"""
Orange Harambe,2640,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Oregon Lemons,2641,,,"""../../../assets/img/strain-types/Indica_500.png"""
Ozma,2642,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Pacific Frost,2643,,,"""../../../assets/img/strain-types/Indica_500.png"""
Paradise Waits,2644,,,"""../../../assets/img/strain-types/Indica_500.png"""
PB Soufflé,2645,,,"""../../../assets/img/strain-types/Indica_500.png"""
Dark Plasma,2646,,,"""../../../assets/img/strain-types/Indica_500.png"""
Pie Hoe,2647,,,"""../../../assets/img/strain-types/Indica_500.png"""
Plum Dawg Millionaire,2648,,,"""../../../assets/img/strain-types/Indica_500.png"""
Powernap,2649,,,"""../../../assets/img/strain-types/Indica_500.png"""
Puck Yeah,2650,,,"""../../../assets/img/strain-types/Indica_500.png"""
Inner Chi,2651,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Grape Crinkle,2652,,,"""../../../assets/img/strain-types/Indica_500.png"""
White Gummy,2653,,,"""../../../assets/img/strain-types/Indica_500.png"""
Purple Glue,2654,,,"""../../../assets/img/strain-types/Indica_500.png"""
Purple Killer,2655,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Purple Moby Dick,2656,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Green Spirit,2657,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Kitchen Sink,2658,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Purple Pie,2659,,,"""../../../assets/img/strain-types/Indica_500.png"""
Purple Unicorn,2660,,,"""../../../assets/img/strain-types/Indica_500.png"""
Quad Dawg,2661,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Raspberry Diesel,2662,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Raspberry Tart,2663,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Royal Salute,2664,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Ruby Rose,2665,,,"""../../../assets/img/strain-types/Indica_500.png"""
Russian Roulette,2666,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Merlot OG,2667,,,"""../../../assets/img/strain-types/Indica_500.png"""
Sour Stomper,2668,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Samoa Kush,2669,,,"""../../../assets/img/strain-types/Indica_500.png"""
Serious Kush,2670,,,"""../../../assets/img/strain-types/Indica_500.png"""
Shaman's Dream,2671,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Shark Widow,2672,,,"""../../../assets/img/strain-types/Indica_500.png"""
Short and Sweet,2673,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Silver Cheese,2674,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Silver Mountain,2675,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Sorbet Dreams,2676,,,"""../../../assets/img/strain-types/Indica_500.png"""
Sour Kosher,2677,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Sour Lemons,2678,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Indigo,2679,,,"""../../../assets/img/strain-types/Indica_500.png"""
Sour Strawberry,2680,,,"""../../../assets/img/strain-types/Indica_500.png"""
Peanut Butter Crunch,2681,,,"""../../../assets/img/strain-types/Indica_500.png"""
Space Poison,2682,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Pineapple Runtz,2683,,,"""../../../assets/img/strain-types/Indica_500.png"""
Sour Lifesaver,2684,,,"""../../../assets/img/strain-types/Indica_500.png"""
Mango Puff,2685,,,"""../../../assets/img/strain-types/Indica_500.png"""
Smoothie,2686,,,"""../../../assets/img/strain-types/Indica_500.png"""
Sour Lemon OG,2687,,,"""https://assets.wikileaf.com/assets/strains/strain/Sour-Lemon-OG-icon.png"""
Sorbetto,2688,,,"""../../../assets/img/strain-types/Indica_500.png"""
Scarface OG,2689,,,"""../../../assets/img/strain-types/Indica_500.png"""
Afghan Express,2690,,,"""../../../assets/img/strain-types/Indica_500.png"""
Banana MAC,2691,,,"""../../../assets/img/strain-types/Indica_500.png"""
Jock Horror,2692,,,"""https://assets.wikileaf.com/assets/strains/strain/Jock-Horror-icon.png"""
Purple Pineapple Express,2693,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Abracadabra,2694,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Grape Puff,2695,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Scoops,2696,,,"""../../../assets/img/strain-types/Indica_500.png"""
Underdog OG,2697,,,"""../../../assets/img/strain-types/Indica_500.png"""
El Chapo,2698,,,"""../../../assets/img/strain-types/Indica_500.png"""
Thunder Cookies,2699,,,"""../../../assets/img/strain-types/Sativa_500.png"""
BTY OG,2700,,,"""../../../assets/img/strain-types/Indica_500.png"""
Grapefruit Sour Dream,2701,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Jack Plant,2702,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Honey Badger Haze,2703,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Blue Suede Shoes,2704,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Colin OG,2705,,,"""../../../assets/img/strain-types/Indica_500.png"""
Quattro Kush,2706,,,"""../../../assets/img/strain-types/Indica_500.png"""
Palpatine,2707,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Lilac Cookies,2708,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
Golden Gate Kush,2709,,,"""../../../assets/img/strain-types/Hybrid_500.png"""
After Burner,2710,,,"""../../../assets/img/strain-types/Indica_500.png"""
Training Day,2711,,,"""../../../assets/img/strain-types/Indica_500.png"""
Natural Born Killer,2712,,,"""../../../assets/img/strain-types/Indica_500.png"""
Sour Dubb,2713,,,"""../../../assets/img/strain-types/Sativa_500.png"""
Modified Banana,2714,,,"""../../../assets/img/strain-types/Indica_500.png"""
